JENVCLMYYO,38,7,25,67,66,89,55,49,81,75,34,56,64,87,62,97,22,78,14,76,68,80,67,35,73,59,87,94,69,77,85,86,8,96,100,28,19,88,76,42,74,82,97,4,35,11,56,68,8,20,53,5,76,100,84,22,20,68,23,14,11,100,28,96,71,46,24,31,37,95,51,47,26,22,72,97,61,48,33,47,39,1,12,84,12,8,28,57,97,79,97,44,31,88,69,18,85,18,50,3,0,83,1,83,3,72,41,24,24,1,6,16,96,18,5,40,29,61,7,78,28,45,6,74,59,32,48,92,72,53,64,34,90,55,10,14,28,11,97,22,1,31,37,8,33,9,42,13,25,15,9,24,82,3,90,77,50,83,86,47,16,24,17,6,54,99,69,12,79,78,2,99,87,92,11,86,59,54,56,86,49,10,56,6,45,98,55,16,95,90,99,9,54,41,52,71,21,58,81,68,77,95,0,4,84,45,75,13,74,88,53,0,53,81,64,58,97,22,49,12,4,90,73,74,91,46,23,55,99,40,36,28,63,22,56,52,7,93,34,99,32,4,83,19,30,32,3,58,4,91,85,43,71,62,17,69,40,45,98,25,27,27,29,28,47,37,63,74,31,99,49,83,23,64,79,70,77,76,28,8,61,5,95,20,44,100,14,73,8,25,24,80,79,92,17,5,89,91,30,43,72,53,15,22,80,66,41,34,4,81,73,90,87,81,17,2,65,47,19,4,42,35,14,30,30,66,84,74,16,78,90,82,84,46,54,58,19,80,45,36,29,34,94,49,30,29,0,33,67,80,47,80,48,64,36,83,76,96,56,35,79,85,81,28,90,0,36,21,58,5,62,41,16,52,96,33,29,84,65,75,90,86,64,27,16,83,73,19,2,94,20,76,16,64,5,29,78,81,10,21,28,52,91,10,65,42,32,39,64,40,56,77,44,32,53,31,58,21,31,17,100,63,51,81,35,58,89,45,29,50,74,40,57,16,36,29,57,29,34,3,70,37,21,90,59,38,6,74,88,78,90,30,16,61,18,70,86,7,90,82,99,44,30,56,78,25,48,87,2,64,41,47,99,25,18,64,65,20,95,20,15,49,89,28,92,23,79,80,56,97,4,37,51,60,35,91,71,85,44,50,25168
TOVJLIHXBJ,78,84,64,80,89,31,44,48,88,57,93,89,44,13,51,26,3,99,0,22,34,75,26,79,1,23,2,4,55,1,99,63,6,62,76,36,87,81,60,20,5,50,5,62,50,40,48,80,56,39,95,5,71,55,6,36,43,77,35,16,73,56,8,58,14,21,51,35,44,71,95,0,67,1,85,19,50,58,69,13,14,37,26,62,11,10,45,67,86,4,96,80,97,42,50,46,89,0,31,80,86,52,9,90,38,49,93,21,88,41,96,86,91,72,80,66,24,49,59,38,31,5,27,37,6,68,20,61,76,77,78,25,79,0,11,89,63,1,100,22,95,94,94,35,3,90,86,24,70,36,10,91,54,4,6,19,35,45,88,50,57,58,24,78,77,33,60,81,62,53,45,73,43,25,54,84,76,14,13,14,87,72,71,45,93,31,96,52,44,47,39,85,8,58,97,14,99,35,25,81,85,96,86,65,10,93,88,91,50,29,10,9,91,86,31,89,47,80,91,11,34,38,70,10,18,66,36,61,42,47,95,56,55,66,85,79,21,73,16,67,93,23,17,27,14,58,58,94,84,32,45,3,73,57,21,61,20,92,93,36,12,15,95,25,1,99,21,83,82,56,74,9,11,24,65,77,71,68,53,97,98,26,79,2,64,18,54,100,41,80,55,14,92,73,17,59,14,79,79,33,88,32,35,14,46,47,37,69,51,18,8,87,93,77,70,76,98,30,61,96,26,64,49,88,11,6,51,96,55,29,72,56,7,47,9,14,40,20,61,51,36,69,27,67,27,40,45,82,37,58,98,32,12,3,53,97,15,72,14,64,28,84,46,15,35,34,14,15,14,76,5,42,89,32,36,20,36,91,87,59,42,35,77,11,50,66,10,80,42,34,27,2,48,44,57,91,84,68,68,90,16,68,60,91,15,39,1,69,46,52,1,4,26,34,95,86,45,90,80,96,20,0,22,28,55,5,60,38,83,39,68,36,28,1,15,77,26,28,36,38,95,9,7,80,92,15,97,88,45,14,15,92,91,38,81,38,94,54,50,4,53,10,4,64,65,35,71,6,31,77,72,70,13,24,8,80,31,73,20,99,77,35,87,29,24,83,22,79,82,71,46,25,96,29,89,1,99,30,35,86,25117
CHVVXCRINS,47,56,57,59,79,47,41,38,34,72,29,0,18,17,52,53,54,94,85,63,75,13,81,85,50,88,17,92,68,28,92,73,88,90,14,48,75,98,21,56,53,90,6,16,100,41,15,35,0,43,93,0,79,27,82,42,96,64,17,68,3,48,21,84,90,26,15,19,41,39,71,54,3,25,4,51,94,42,6,29,62,47,66,14,23,8,98,72,84,24,91,15,47,63,35,33,37,43,33,9,75,54,44,93,27,49,13,41,75,23,46,50,61,28,33,84,38,75,14,93,98,67,75,60,81,39,98,52,30,16,55,90,81,76,67,35,90,6,4,17,63,32,64,95,32,16,76,53,7,52,0,51,84,94,36,71,44,53,10,24,20,9,69,11,18,31,52,69,24,79,35,71,59,41,51,19,20,1,91,68,99,53,48,8,78,70,5,20,89,60,36,44,99,15,51,23,31,42,60,98,43,18,27,66,51,79,44,32,54,68,35,96,56,53,52,22,58,36,32,92,11,21,85,0,72,87,29,95,51,90,91,25,74,97,59,64,95,0,19,86,18,59,3,9,45,55,77,92,24,10,54,13,69,9,24,89,77,42,80,51,74,67,55,68,34,77,13,75,81,7,49,32,19,18,56,75,69,70,93,79,70,52,14,67,87,84,84,87,12,94,24,30,96,50,37,41,36,5,29,38,77,84,91,16,19,7,34,33,15,47,98,67,38,45,39,90,39,39,15,77,97,59,24,30,21,49,15,88,28,89,25,4,60,80,26,59,65,5,79,0,36,24,98,45,62,39,41,84,47,64,23,55,39,59,18,2,22,34,70,84,68,31,80,3,48,71,93,79,26,21,22,37,30,88,73,73,92,77,93,16,65,4,79,26,31,6,65,33,79,55,16,25,41,25,8,64,44,4,96,27,47,70,61,85,28,6,30,39,18,66,27,74,55,66,1,93,92,76,93,22,82,28,57,7,63,34,93,35,19,43,5,15,27,57,40,57,0,20,92,93,89,31,52,70,16,51,62,76,5,71,48,59,9,56,71,39,68,80,81,8,40,44,4,57,45,73,89,62,71,90,59,56,39,97,97,38,83,72,76,94,88,42,70,50,1,37,15,39,9,95,66,20,62,88,67,100,47,29,19,41,25035
HTDYSEETNR,22,87,58,11,4,42,27,44,27,50,64,14,18,70,55,66,43,14,95,42,37,58,36,14,79,12,28,72,77,3,50,5,31,30,87,72,90,41,51,0,21,33,9,59,31,75,2,65,57,54,45,59,50,32,1,0,69,68,52,52,53,46,32,75,75,18,35,34,80,4,16,24,75,5,3,97,23,92,89,53,85,53,15,89,20,49,78,45,36,64,92,35,71,48,80,24,99,66,22,39,36,5,22,36,47,55,61,40,38,50,5,19,2,90,25,1,78,52,67,49,58,30,74,51,67,24,80,73,5,20,65,79,95,20,98,81,20,66,74,15,16,49,58,77,98,87,46,66,28,85,74,20,21,67,32,32,76,65,97,89,8,9,0,26,97,19,93,43,97,89,57,42,84,56,26,10,46,42,46,97,77,89,23,61,56,30,24,41,42,32,23,93,0,92,6,86,79,73,1,38,7,95,47,61,40,30,68,66,54,48,43,71,56,26,64,48,14,88,82,3,88,8,39,3,24,0,66,78,76,100,18,100,58,31,21,0,42,66,84,49,53,97,69,57,31,5,7,82,14,55,14,48,56,59,79,80,16,18,52,15,19,8,6,62,67,77,62,31,27,50,88,3,69,57,64,60,3,10,43,73,36,90,81,15,64,76,69,83,77,50,5,20,74,6,70,8,12,42,6,26,24,42,33,68,34,28,67,58,95,47,2,7,3,38,57,83,85,49,11,18,82,6,95,68,89,15,98,19,20,67,17,38,67,54,51,71,77,96,6,63,82,54,68,86,59,76,3,84,69,34,82,39,78,91,88,27,75,11,57,67,56,86,87,39,44,49,33,21,87,51,1,1,78,58,98,86,72,80,52,26,23,69,62,65,41,71,98,26,6,80,64,56,59,83,9,56,3,39,21,36,81,92,82,43,90,51,42,12,64,98,44,67,1,69,81,5,48,57,13,57,2,43,82,97,40,75,95,87,73,74,71,24,48,99,0,9,97,1,64,54,71,32,99,47,0,40,4,41,31,40,22,35,99,7,90,56,72,95,81,63,90,77,8,62,100,28,94,3,17,51,31,50,13,27,7,19,22,59,79,20,76,23,100,85,87,35,96,6,78,29,85,8,44,59,5,23,54,75,46,30,24674
PRASVYQPQL,43,35,28,93,16,81,42,0,37,42,89,82,23,33,0,5,0,41,11,45,21,76,62,97,93,87,92,51,26,83,66,3,92,3,15,0,83,40,26,46,69,53,82,75,75,28,83,36,72,48,92,48,8,16,6,32,100,8,88,42,33,59,31,31,80,98,98,31,67,91,33,78,51,27,47,5,17,90,73,39,22,25,86,37,87,91,11,23,71,29,79,26,32,35,58,56,6,8,73,44,17,72,74,73,37,9,99,10,34,72,71,77,25,17,70,37,49,51,96,15,94,51,0,98,31,45,66,2,11,5,35,33,36,81,0,72,82,40,26,31,30,36,86,24,16,62,56,47,30,80,70,47,52,77,59,22,88,22,92,63,88,24,42,1,61,92,39,45,96,49,70,36,38,31,39,42,5,74,93,70,17,72,60,28,76,33,43,62,95,1,67,58,93,85,55,58,69,14,24,3,100,4,21,62,42,57,100,68,0,71,43,81,14,21,57,79,59,3,99,48,22,48,75,91,2,59,98,77,69,97,69,33,58,53,67,4,62,38,58,70,38,2,2,88,37,55,89,26,72,43,17,59,38,10,46,100,13,17,90,50,32,1,65,80,49,90,71,76,45,95,69,36,79,25,1,76,14,70,100,30,59,35,8,96,34,31,83,23,82,10,86,33,41,25,4,70,14,72,32,9,43,97,99,75,56,74,89,1,52,15,10,68,73,11,96,47,32,58,98,3,100,53,59,86,17,47,44,78,43,51,37,26,0,64,11,52,63,64,66,97,81,39,36,59,38,81,24,44,27,57,76,5,100,68,99,71,98,75,7,92,19,35,29,94,51,3,68,93,53,100,70,9,22,71,16,74,27,54,63,34,88,61,15,58,96,71,27,43,95,73,56,33,40,93,51,45,26,19,45,70,49,29,12,22,88,6,71,11,50,20,72,67,78,80,81,71,36,12,15,63,31,14,57,37,12,73,79,95,28,49,7,50,51,13,46,4,44,62,38,4,5,72,64,16,34,61,75,15,22,7,61,56,47,21,12,82,80,37,58,50,96,22,31,95,12,65,57,43,41,90,85,92,80,19,5,59,94,68,81,51,68,50,40,91,84,91,26,21,79,3,8,23,18,49,2,89,97,37,12,97,25015
TBMDMJJIQJ,77,54,55,39,52,86,15,79,17,95,6,61,66,45,70,68,14,8,20,69,13,64,91,41,35,25,45,52,14,80,85,81,28,2,6,46,29,39,3,0,5,87,73,33,15,92,55,11,27,1,25,13,39,48,26,46,59,56,2,53,24,8,82,97,17,26,70,20,39,59,14,93,40,46,34,61,25,6,69,31,61,37,93,78,39,55,38,44,24,67,41,8,100,24,84,55,26,30,14,0,42,71,35,38,93,25,9,84,34,73,30,17,100,3,65,1,52,26,63,45,45,19,78,59,93,26,100,55,58,91,88,45,75,46,87,72,47,6,87,5,15,8,33,52,68,94,77,64,73,13,54,63,34,0,42,43,76,95,9,79,15,13,7,27,60,79,87,89,75,7,29,38,62,42,88,51,67,32,43,16,84,5,13,74,93,99,52,20,52,71,40,98,42,28,91,14,77,62,78,26,61,49,29,50,12,76,43,29,74,21,23,4,92,0,23,52,37,84,9,46,43,58,62,70,10,87,98,30,90,15,92,8,73,3,69,39,25,34,72,45,93,81,55,56,72,44,22,29,18,12,75,14,6,60,2,32,35,82,79,86,79,82,48,22,63,61,47,80,63,78,49,39,70,48,3,32,52,64,69,56,20,62,23,88,78,7,25,81,62,8,7,44,29,20,55,50,28,13,19,11,76,12,2,53,2,39,79,79,16,71,37,71,17,59,94,33,61,79,71,63,43,34,49,38,4,84,85,61,14,79,30,67,4,63,30,56,38,22,95,58,11,57,3,28,96,21,10,59,8,79,10,93,98,54,55,96,21,39,46,8,38,44,40,43,38,3,63,95,32,53,61,80,67,85,50,21,16,42,100,10,57,51,90,88,37,28,91,6,24,56,91,38,83,27,11,64,71,93,64,64,63,24,16,54,72,29,49,15,83,24,49,22,98,33,65,1,31,87,15,11,1,17,43,10,24,51,69,23,80,91,81,42,57,41,49,95,16,14,35,15,90,49,20,80,55,78,42,46,3,83,50,53,75,27,81,49,8,48,29,94,40,20,23,16,16,81,34,13,48,96,26,93,76,85,76,49,62,95,89,61,91,6,60,32,91,93,82,81,24,99,44,78,12,91,39,0,26,43,65,65,24022
FOQXIQZYMR,77,75,69,43,26,3,50,38,76,53,33,31,1,8,3,83,8,45,85,36,62,92,50,28,48,8,70,21,52,35,93,28,40,57,8,17,21,61,71,80,86,97,9,55,64,44,10,78,25,6,99,87,8,3,31,20,32,79,24,92,79,86,36,5,28,23,85,87,52,35,15,92,79,9,39,87,68,39,18,30,15,73,22,37,14,0,67,32,7,26,27,60,13,60,60,29,97,90,45,21,63,42,22,35,18,43,75,86,91,72,15,80,28,44,46,5,31,69,20,12,34,40,32,67,25,75,20,64,34,19,65,97,36,50,96,93,21,15,96,45,68,1,17,96,18,47,15,93,56,46,75,33,13,0,79,81,47,46,36,74,26,62,83,71,44,96,96,30,71,14,27,2,67,96,18,3,22,48,81,77,97,89,54,88,85,85,51,81,19,6,4,59,50,18,65,54,57,14,38,28,79,64,2,31,36,27,46,72,20,5,14,98,99,13,60,80,68,81,14,13,39,19,55,71,13,65,96,18,94,26,49,37,48,56,32,69,45,14,74,96,54,69,38,82,45,84,88,55,99,62,94,12,14,1,5,15,67,73,75,53,38,39,92,52,37,64,14,82,59,58,5,53,63,2,95,95,67,7,74,13,4,94,0,3,90,8,62,14,32,85,57,26,44,23,17,99,42,70,19,71,55,84,66,72,64,63,33,100,58,87,10,98,58,28,57,61,3,66,51,78,78,57,91,70,0,40,8,81,69,55,77,55,59,8,96,7,99,25,29,94,53,40,70,71,58,32,13,54,8,23,29,35,96,92,56,57,18,90,56,35,70,0,34,100,78,54,24,53,65,5,59,37,72,35,35,93,66,26,74,21,56,10,7,52,5,93,41,42,31,85,67,95,13,83,34,68,94,36,33,24,49,87,48,43,97,26,7,29,40,83,47,40,15,18,91,54,22,37,84,15,92,12,48,59,79,40,96,88,73,7,26,29,70,17,79,81,52,84,70,34,48,56,41,38,32,22,45,66,72,17,29,28,74,27,72,9,0,51,34,69,66,39,77,10,78,31,88,64,62,43,39,52,9,5,34,74,90,13,67,80,92,63,71,99,100,6,17,85,98,18,30,35,81,32,61,76,58,15,69,32,24654
HPRHETGFZK,65,13,44,16,94,35,5,42,43,6,48,16,29,99,34,48,23,89,85,56,82,44,60,25,17,85,34,49,69,8,89,21,2,76,51,3,2,64,78,92,69,51,47,82,75,13,83,46,40,89,97,74,23,5,21,100,1,73,76,95,10,92,50,79,35,2,54,88,82,83,11,5,19,74,22,50,77,65,4,45,65,24,87,48,70,53,60,46,91,1,70,80,66,82,89,21,46,11,68,100,41,67,23,60,41,64,6,44,13,94,88,9,54,55,83,21,68,0,44,22,25,90,52,12,75,71,79,98,98,65,33,49,2,51,48,84,89,63,66,82,17,33,60,35,38,99,93,34,72,59,95,10,64,69,99,23,49,31,84,63,96,49,84,33,65,58,58,21,100,99,71,40,85,79,54,8,66,5,15,62,13,87,2,55,1,81,36,61,14,97,83,57,27,16,36,26,80,24,42,75,73,39,88,70,55,45,47,78,2,65,93,37,35,18,64,75,50,28,51,37,41,25,46,35,91,91,19,77,90,82,92,12,7,94,91,78,95,66,8,47,3,78,45,95,84,88,11,23,54,94,56,58,65,75,99,66,36,13,33,69,54,20,50,29,42,30,94,21,77,50,30,59,87,42,15,34,8,65,24,14,9,9,16,36,93,31,72,78,91,35,80,87,97,13,48,74,61,55,23,89,100,67,59,36,66,74,88,69,56,9,12,79,44,78,54,47,20,5,65,82,18,45,79,21,30,9,36,85,10,66,32,55,53,15,39,28,52,23,24,9,10,78,70,36,22,31,40,31,72,9,83,98,47,42,83,60,97,46,8,100,20,98,14,4,29,96,59,51,53,15,61,73,13,98,28,14,59,53,34,70,67,7,46,22,8,3,89,35,29,80,82,47,77,45,15,21,47,16,96,95,85,68,11,53,75,83,20,14,6,46,71,36,3,96,55,49,31,44,37,66,90,97,86,40,65,16,92,15,74,17,73,93,51,51,78,91,37,13,30,81,25,59,54,84,51,56,85,12,11,30,4,67,8,71,84,58,44,83,84,62,53,95,32,16,24,69,54,89,92,50,69,2,96,72,17,53,2,74,41,12,82,12,90,95,9,17,14,79,89,47,74,31,87,0,78,94,51,0,7,56,25733
SXXRFEJOFQ,13,6,34,85,42,61,58,52,5,27,76,3,26,47,69,74,84,97,90,58,77,20,75,77,15,15,34,81,78,74,17,18,4,49,11,51,26,9,8,80,32,80,33,22,83,91,73,11,40,52,29,55,60,3,2,62,43,48,60,30,72,78,42,13,55,5,6,53,85,56,3,77,81,64,94,21,79,59,30,94,84,84,37,81,68,61,13,29,83,3,84,12,81,46,60,19,22,83,59,77,90,26,50,78,88,88,42,15,9,13,85,81,82,11,90,100,30,88,65,50,60,41,77,18,55,2,18,57,57,33,4,75,85,61,19,54,80,0,62,30,1,89,92,31,52,77,19,90,24,52,33,92,53,48,35,9,85,100,56,78,13,5,78,41,23,57,90,100,49,75,67,61,10,89,75,34,3,73,11,77,32,37,22,34,71,0,91,21,38,41,35,7,54,12,10,15,2,55,35,11,73,75,35,59,90,11,67,64,17,79,53,56,84,5,15,8,23,85,59,44,11,39,39,1,99,19,16,84,51,19,13,62,96,32,60,12,46,9,22,79,22,19,18,39,18,58,100,3,20,89,80,81,50,37,88,32,71,7,37,42,42,91,61,73,81,98,57,53,16,16,95,70,100,29,90,48,39,84,20,43,15,36,23,94,20,73,51,0,47,9,26,100,24,67,21,34,79,94,51,3,83,0,75,97,37,81,18,69,85,33,85,44,44,76,56,1,60,19,96,19,32,1,49,5,89,60,14,28,25,85,4,37,14,82,9,96,54,76,82,40,77,1,38,21,22,63,86,21,63,75,18,17,90,50,8,83,28,49,50,71,19,19,25,76,60,99,21,35,40,26,4,37,69,19,24,73,43,37,17,68,75,96,68,51,42,17,91,87,33,71,65,77,2,65,24,32,65,99,0,99,25,59,92,26,20,11,6,7,12,74,85,74,15,75,56,33,26,13,74,59,75,87,68,59,63,8,46,58,9,56,84,44,61,79,91,39,75,30,82,90,65,25,65,59,56,38,78,70,81,21,35,75,78,18,81,35,55,76,91,97,4,74,23,99,92,60,16,45,10,37,67,38,56,16,20,73,54,94,9,0,39,83,48,94,82,78,19,68,36,47,87,3,64,12,21,7,9,91,61,14,24478
MFDYGSWZWK,46,48,34,20,39,97,90,30,24,25,18,41,19,7,0,57,56,99,71,80,94,88,47,57,59,9,23,36,64,0,68,37,78,23,19,17,33,90,80,40,51,12,12,19,34,79,54,93,42,78,38,26,48,20,90,100,87,98,24,26,52,50,0,96,13,98,34,55,42,88,55,0,76,70,5,24,95,21,90,86,85,42,69,18,10,72,56,39,86,100,54,63,79,61,89,55,28,75,94,45,97,4,69,6,28,12,90,76,51,73,67,26,98,93,46,81,94,22,70,96,43,87,66,20,35,15,26,47,94,90,91,69,65,48,30,73,1,36,95,15,2,0,18,12,64,38,62,62,34,2,32,78,61,66,62,82,43,45,69,7,93,34,53,61,54,86,65,15,51,19,1,21,6,20,18,52,61,53,21,62,91,15,10,73,98,99,23,70,72,50,77,44,26,60,92,8,7,22,65,90,35,55,25,9,31,91,92,5,35,81,80,7,93,77,85,47,24,87,83,45,36,55,37,77,41,13,18,95,85,26,100,25,23,17,49,59,87,24,81,60,91,36,79,76,26,94,62,78,56,47,32,44,84,2,80,10,45,66,49,58,88,10,40,8,94,0,65,31,42,71,7,74,18,5,5,61,61,80,29,28,54,31,68,9,53,73,79,74,81,81,57,10,100,44,70,50,90,44,46,46,68,19,96,64,16,51,21,78,64,28,81,3,3,13,68,62,68,22,14,24,29,28,14,59,97,55,20,15,80,93,20,93,81,78,44,6,70,35,39,0,30,22,47,59,49,39,85,1,28,81,13,71,64,58,2,14,90,2,71,100,87,42,6,28,34,35,44,74,86,5,2,97,39,98,75,20,17,73,91,25,57,72,28,95,84,56,69,72,4,54,52,83,40,11,72,70,43,16,23,8,11,91,7,4,86,25,12,79,19,25,53,87,82,15,32,93,9,96,0,31,46,38,52,41,35,38,67,13,47,87,1,95,65,55,60,65,41,62,0,39,69,83,82,55,100,70,59,34,93,13,84,31,76,0,86,64,84,70,25,59,57,100,98,51,96,60,44,50,97,56,63,95,24,55,31,11,89,66,61,21,68,77,99,89,10,52,76,19,51,60,20,56,3,87,66,33,73,64,79,43,25496
OEOAHABFKB,84,67,27,15,91,31,96,73,89,22,24,37,6,91,87,88,88,59,7,28,15,86,91,8,69,71,77,95,39,25,63,44,79,76,48,98,39,84,90,44,1,58,38,63,74,16,41,12,54,47,48,30,90,68,84,12,87,0,45,24,41,15,8,18,27,84,15,29,6,14,32,30,34,89,92,31,66,53,50,13,53,89,15,85,69,27,58,45,98,73,76,66,85,49,13,2,52,61,11,91,69,66,21,87,93,35,56,25,78,78,85,15,30,34,40,32,25,61,23,85,48,50,6,7,90,8,99,14,87,6,24,23,22,62,56,31,39,34,14,100,34,63,91,41,74,21,37,92,20,12,99,61,21,84,6,52,39,60,66,99,27,73,39,97,82,77,97,96,56,65,26,28,39,22,18,39,85,17,18,93,30,36,78,87,90,11,81,83,63,42,40,89,93,19,49,63,48,27,85,52,12,80,96,10,20,10,9,90,41,52,16,48,77,0,63,69,0,54,57,49,99,42,84,24,76,22,92,33,58,46,96,85,88,23,57,16,79,51,97,7,72,11,17,90,10,9,77,80,9,97,51,64,72,91,89,68,8,27,51,15,92,27,40,62,6,86,33,57,37,17,37,81,28,2,59,89,88,55,62,37,58,62,43,51,40,69,63,31,53,0,59,96,82,28,66,42,45,58,71,76,29,86,33,20,50,22,84,79,13,15,68,57,94,41,1,87,27,46,40,37,9,24,6,79,67,84,43,65,36,91,29,71,23,24,80,63,16,94,84,43,54,57,17,25,3,41,78,38,61,58,31,84,41,15,78,73,79,48,88,71,50,95,6,98,19,99,49,27,40,85,88,75,2,28,24,90,100,57,21,41,13,85,95,39,95,39,32,18,4,81,15,94,12,25,83,12,38,13,67,73,11,82,39,66,93,19,62,75,91,22,69,35,44,23,30,47,3,91,36,19,21,60,52,7,22,65,66,50,15,71,59,33,88,52,32,72,64,56,93,55,38,66,68,18,62,22,30,79,27,13,10,60,88,50,0,65,6,95,63,19,81,99,54,70,92,96,1,21,49,93,98,98,100,61,41,20,21,79,26,88,49,75,39,90,37,11,49,3,23,49,14,94,22,95,47,97,99,59,37,31,25626
FIOLDAHXII,55,46,85,36,49,64,28,78,32,24,57,90,70,34,95,52,35,7,82,72,97,87,56,50,13,59,56,24,36,7,41,80,99,89,23,82,76,51,23,71,79,85,97,42,17,70,99,55,67,5,19,62,12,47,47,30,65,22,72,85,8,46,9,1,67,72,85,22,96,82,59,30,44,45,70,0,10,16,43,52,30,13,69,41,55,95,10,99,5,52,25,91,54,47,63,75,67,50,82,6,74,36,61,71,37,19,72,98,24,30,35,18,89,19,78,61,19,6,73,83,84,21,18,17,28,54,15,42,70,34,42,95,82,82,12,17,69,81,53,95,5,74,0,37,71,42,33,49,86,90,46,72,95,9,16,46,22,79,92,4,22,38,18,4,51,45,86,46,86,40,45,49,46,74,23,74,32,12,22,5,81,55,74,28,20,4,31,81,18,67,45,86,94,42,98,47,58,100,89,48,91,67,62,35,11,29,91,34,55,10,19,19,62,99,29,92,88,4,92,51,89,62,19,78,94,0,13,1,61,88,49,95,95,31,32,8,7,38,39,84,5,86,35,57,5,14,17,11,75,38,31,83,81,53,51,85,36,69,96,10,41,57,37,72,96,59,25,19,92,36,58,37,71,75,11,23,93,9,37,5,7,64,35,20,22,65,25,77,88,53,88,18,32,39,21,79,63,42,65,69,58,98,54,74,19,74,4,19,52,30,79,94,60,82,69,79,32,64,44,95,10,67,14,38,37,19,69,17,19,20,26,17,35,98,66,3,12,66,86,44,65,97,3,3,39,57,11,24,24,7,8,65,35,73,88,96,6,10,57,15,23,94,49,54,66,80,67,38,30,83,57,52,59,52,93,10,49,62,95,88,81,11,46,74,93,33,26,77,58,73,48,68,79,9,4,30,61,99,67,30,30,4,12,85,75,4,34,81,80,92,81,94,18,50,87,73,79,51,86,26,38,95,15,68,55,49,73,21,45,19,87,59,71,53,36,99,24,84,60,53,73,99,19,96,82,94,100,74,12,47,28,100,91,79,36,23,90,81,66,48,9,72,75,71,2,17,69,87,54,85,32,4,76,86,54,36,9,19,48,51,89,52,47,91,70,61,84,100,75,28,51,83,79,71,4,1,85,88,49,75,25843
TTFXOYEBPB,16,28,18,1,55,6,91,16,5,84,30,42,32,48,46,27,93,81,31,47,98,59,48,40,28,8,80,69,75,54,61,0,49,72,63,24,25,16,96,35,87,4,95,79,25,55,51,34,31,60,39,19,3,24,66,55,20,44,32,50,66,34,32,68,34,20,54,0,26,94,80,51,95,94,25,30,36,3,1,85,81,50,53,94,77,58,18,46,61,17,82,12,56,64,11,24,81,57,29,91,56,96,45,94,16,95,76,78,14,62,95,91,53,58,50,92,82,45,33,30,76,73,36,69,92,94,81,54,82,18,13,16,28,46,49,45,87,69,56,11,5,84,27,38,95,68,18,16,61,44,77,33,79,71,54,55,46,63,79,29,94,71,92,96,31,93,15,46,18,40,38,6,27,95,44,23,12,85,42,64,0,30,68,81,57,81,72,75,35,96,47,79,96,89,7,32,29,93,19,66,61,15,49,73,1,22,29,56,17,32,56,0,15,45,23,35,57,59,83,52,15,100,75,25,99,0,33,94,100,56,6,52,91,59,2,28,58,28,2,95,64,61,72,36,68,99,9,67,53,31,38,20,24,93,6,12,73,43,80,34,43,62,85,85,13,44,15,64,49,7,94,91,39,53,45,58,71,63,96,69,31,35,84,36,9,64,36,77,55,92,77,46,86,17,86,28,48,55,58,16,11,93,18,57,71,98,99,56,66,68,42,0,61,73,98,22,38,51,70,36,38,6,62,97,79,5,82,15,6,73,51,71,37,48,97,36,100,100,75,72,55,3,57,74,55,53,64,44,12,100,95,18,62,49,31,96,71,59,28,68,20,26,13,82,85,91,27,98,9,18,73,95,3,12,22,55,59,42,81,10,50,39,52,12,64,80,13,41,11,69,98,81,12,44,7,3,5,86,50,73,12,77,23,63,36,78,2,81,12,52,84,26,6,67,69,56,7,46,46,23,88,64,56,49,14,66,36,95,30,94,67,93,66,2,79,44,96,74,21,98,32,12,16,39,63,46,73,14,50,33,33,10,63,12,71,1,19,6,66,21,33,15,58,39,47,14,81,54,49,8,30,51,76,92,6,68,64,15,60,14,10,51,13,3,4,70,72,19,54,79,23,79,17,65,82,48,72,6,66,95,24968
